tmass_id,sobject_id,dr3_source_id,flag_sp,teff,e_teff,logg,e_logg,fe_h,e_fe_h,flag_fe_h,snr_c2_iraf
08493006+1050095,160107004101177,598651237710013440,0,5120.109,114.64333853770484,4.555938,0.19028764017759556,-0.16716814,0.0939999797778982,0,25.4250297952
08481539+1044587,160107004101178,598742252361238144,0,5952.599,112.62494411884211,4.353938,0.18618544359070818,0.15820551,0.11674308712112699,0,18.9763415222
08481683+1045546,160107004101179,598743802844985088,0,4702.355,126.61046604443665,4.6285567,0.19719426037880403,-0.026419163,0.12045402712638127,0,16.7976892336
08512950+1106515,160107004101180,598682608150909312,0,4400.515,126.04110692826494,4.636635,0.20015032070223643,-0.15922642,0.12747462918135205,0,14.7172402087
08510695+1106453,160107004101182,598683192266477824,0,4968.306,110.78931509882348,3.603561,0.19668723545965522,-0.31888103,0.09199107207756461,0,27.3613537474
08484731+1053543,160107004101186,598839700874919424,0,4428.2866,132.5980556455833,4.590025,0.20292841593458044,-0.0344615,0.13786334122685656,0,13.0050947657
08502713+1110571,160107004101187,598873918878952704,0,4877.488,86.67410965375612,3.7425253,0.18907617003951668,0.12506008,0.06813661775152864,0,46.1758106147
08492355+1103338,160107004101189,598848531327630976,0,4937.6914,99.5894963026065,4.555122,0.18401146640056512,-0.08030796,0.0808453234020475,0,32.1248077807
08485082+1055422,160107004101190,598839902737977216,0,4997.1006,121.86538630840009,4.5810027,0.1928449701718535,0.16110134,0.10895459621006429,0,19.4596087395
08495268+1100195,160107004101191,598659587126274816,64,4373.0776,105.45835032976123,4.275224,0.1926136991664006,0.027662277,0.0985072629706937,0,23.8021328647
08493910+1100161,160107004101192,598847363096571136,0,4701.6777,134.87980830230075,4.5683255,0.20019677408305708,0.2658763,0.14691761765220818,0,11.5176941018
08513890+1111389,160107004101193,598689411379091328,0,5996.0737,96.39224479383198,4.151686,0.18471836713611275,-0.03912258,0.09288872434124988,0,29.2083055099
08493856+1102000,160107004101194,598847569256078464,1,5289.786,113.00198263583756,3.3883805,0.7343940420588233,-0.2645812,0.10326615518427117,0,24.4614593361
08502240+1106509,160107004101195,598685391289764608,65,4815.1934,164.73823301137335,4.3190503,0.2641918498307014,-0.38570213,0.14190732347082857,0,13.2823453642
08495333+1103040,160107004101196,598661369537382016,0,5134.748,97.2392948373083,4.514674,0.18475708178598366,0.08654833,0.07513162265150575,0,34.9928320447
08484721+1101020,160107004101197,598845060994072064,0,4921.7827,159.63373711025966,3.2949638,0.24020789244392526,-0.21873713,0.13416461337411587,0,14.2730184765
08480828+1101257,160107004101198,598856434067482112,6,4808.2227,248.4413764165491,4.551774,0.2509299929063858,-0.16416264,0.21541325659705785,0,5.5250958531
08500135+1107080,160107004101199,598849768278253952,0,4404.9976,113.65434680177597,4.619777,0.19596672424247416,0.3207388,0.11379423260533852,0,17.7261968093
08490676+1104351,160107004101201,598851623704090240,0,6110.5986,90.82874939822666,3.98821,0.18531079496776073,0.07132387,0.08484940611571469,0,34.8437713141
08502330+1111101,160107004101202,598873957534063616,0,5058.905,143.79813954076866,4.5165405,0.20368461651885292,-0.01005888,0.12555441039251777,0,15.7815983589
08505236+1113263,160107004101203,598688140068801280,0,4819.803,174.0554347883585,2.370714,0.3361698331531226,-0.387393,0.1464380968181908,0,13.0949452285
08503137+1109306,160107004101204,598686147203999104,0,5284.053,120.54397799612269,4.5346603,0.19338978311630037,0.33017302,0.11473974368856217,0,16.9485702827
08503867+1112129,160107004101205,598687865190906496,0,5934.986,109.68113977274659,4.3442116,0.18888455871651574,0.045025826,0.11093728800348031,0,21.0238859008
08484567+1107550,160107004101206,598864439886507264,0,5588.502,159.83007928293358,4.382061,0.20856181192494364,-0.118495464,0.15577929208995756,0,12.238877907
08494576+1108005,160107004101207,598850730350876160,0,4960.709,135.78851617796622,3.1907184,0.24048113445865982,-0.36261415,0.11089067625498063,0,20.6568070888
08493381+1110445,160107004101208,598854235044191104,0,5904.212,103.63357669250388,3.9193394,0.19407625301807752,-0.16120863,0.10619915858270114,0,25.0280811731
08491444+1106562,160107004101209,598852070380683008,0,4647.3525,111.25237330103953,4.62653,0.1927099598114172,-0.09270477,0.1060340356025558,0,21.1912383751
08503403+1117173,160107004101210,598877084270172672,0,6101.722,87.49366901878325,4.1698895,0.18309927173643673,-0.13480711,0.07886760540413036,0,40.2243147392
08490035+1115364,160107004101211,598867841500591616,1,5791.041,97.64874165831678,4.3090196,0.1829979257101109,-0.09311867,0.08971485891629602,0,29.2989307739
08482637+1112374,160107004101212,598868837933020800,0,4485.074,124.8239084670867,2.4031124,0.24980291591132348,-0.051621914,0.1252429626365053,0,15.5913134167
08482003+1114207,160107004101213,598869284609619840,0,4402.446,152.58091001131052,4.5660825,0.21201929246533496,-0.097545624,0.16285320134056702,0,10.9767248929
08490048+1106352,160107004101214,598852517057287936,0,4886.8726,108.7933385225406,3.462071,0.1952206565836826,0.08641577,0.08959526232393591,0,26.7315351215
08484321+1114538,160107004101215,598866535830540800,0,5981.3877,96.75506646177352,4.243976,0.1830127598627248,0.07017803,0.09095447814471523,0,28.5068762162
08490605+1106291,160107004101216,598851726783303680,1,4579.0312,132.65713432414307,4.621459,0.20367456597945596,0.18408489,0.14747953267419056,0,11.9077257181
08482768+1118034,160107004101218,598870658999149056,4,5284.907,206.45798047758774,4.615107,0.22299124625006894,-0.0031142235,0.17754349017767274,0,8.78394308338
08493693+1115358,160107004101219,598878802258220800,0,6105.647,88.98575001682725,3.975042,0.2008403648978598,0.18635845,0.07996679882805664,0,36.6818860444
08493659+1113152,160107004101220,598855231476599680,1,5744.9717,96.17998771620479,4.39826,0.18761667960831754,-0.29287148,0.0868681149383026,0,32.6378113086
08492357+1113464,160107004101221,598855368915558400,0,5736.169,143.73771270978375,4.1233315,0.20990592456640886,-0.54929304,0.17349795895779882,0,13.6959911965
08510103+1118354,160107004101222,598882547468555392,0,4615.9116,87.65096103923926,2.3547962,0.2529390442126647,-0.21019077,0.06748065177266181,0,42.2857994402
08483014+1123564,160107004101223,598919999583437440,0,5072.4404,99.7592314106197,4.5321965,0.18659995968880808,0.3599124,0.0867907879326473,0,26.8633492611
08491569+1121516,160107004101224,598892404418185600,0,5693.7427,91.37217274899278,4.156937,0.18848740562910288,0.31530476,0.0759089096911128,0,34.6216263205
08511068+1116004,160107004101225,598694153022998144,32,5544.435,140.0666590325254,4.2472353,0.2025826965871751,-0.25583124,0.1443423857103083,0,14.3587040874
08491500+1121071,160107004101226,598892305634299904,1,5544.6147,143.89500053610234,3.3810327,0.5071995767793641,0.07652235,0.147838723458605,0,12.2710658692
08494848+1122299,160107004101227,598893095908266880,0,4544.1865,118.53437830249871,4.6563344,0.19455643890680507,-0.040405273,0.11867252384457663,0,16.69184348
08490142+1124548,160107004101228,598896458867311104,0,4738.9546,93.90013338059094,2.4367447,0.28471181366648535,-0.30757284,0.07345823175358869,0,37.5838111895
08493790+1126043,160107004101229,598894539017279360,0,4592.481,146.39265750558374,4.6150956,0.20653217896759474,0.07764816,0.14835456837419936,0,11.781781767
08492410+1121143,160107004101230,598892511792725120,0,5549.136,125.91610695305033,4.506202,0.19743512584774764,-0.56803465,0.12557690782787556,0,18.8708998824
08493435+1124125,160107004101232,598894367218590336,0,5809.966,150.4012611876633,4.348251,0.21994940285191067,-0.38847733,0.18160614096857702,0,11.0629330985
08483602+1131469,160107004101233,598945558933024000,0,5998.8096,104.62234060784543,4.2168307,0.18674361853137322,-0.6582761,0.12789931068647098,0,23.2240074065
08484473+1131207,160107004101234,598945318414855936,0,5331.0654,119.07749811764111,4.5165086,0.19431465360622702,0.2290411,0.11367361347603373,0,17.069032446
08485445+1131061,160107004101235,598944635515718272,64,4900.4585,121.9363146039725,4.2034926,0.19648570423780834,0.038146496,0.11004029244282731,0,19.7649457261
08493620+1126463,160107004101236,598894607736755968,0,6366.609,117.45910398516158,4.0496783,0.2142066125714548,-0.11891413,0.15869475974554073,0,14.9296710712
08490674+1129529,160107004101237,598945765091864960,0,4615.617,95.09272074130665,2.5587332,0.27363277398231856,-0.13160658,0.07431919823404651,0,35.8378399739
08504075+1125097,160107004101238,598887357831929216,0,5095.039,134.6489311471668,3.0378773,0.23832781830459632,-0.3117485,0.11952353201377887,0,17.9744250484
08494419+1129094,160107004101239,598898073775010816,0,6032.586,92.72620154222982,4.1545177,0.18551338968636888,-0.042229176,0.08705208261859175,0,32.3901869731
08504210+1126234,160107004101240,598887460911141632,0,6007.3535,94.46675991021243,4.213834,0.18211048075664485,-0.14765549,0.09196141127029596,0,31.1743520534
08512428+1123173,160107004101241,598884746491793024,0,6010.6455,90.06245596224197,4.0272927,0.18427069266759932,0.007381439,0.08133083487451151,0,34.7332345646
08485043+1142106,160107004101243,598958138892888576,4,4699.122,169.9409246586619,4.592705,0.21394711114482773,-0.23909378,0.15889095030291414,0,9.71083955543
08490942+1140460,160107004101244,598956970661777792,0,5981.04,110.68088532015982,4.265446,0.18690314138887076,-0.21381283,0.12645153001636528,0,18.672214726
08501171+1132251,160107004101245,598901685842835584,0,5096.9346,134.7180710642456,4.533297,0.19796147482400717,-0.150805,0.11758469563296488,0,16.5927964014
08494430+1135327,160107004101246,598905912090666240,4,4614.2266,164.0828863291187,4.4666934,0.21455096138192148,-0.17601871,0.16379792840490195,0,9.33673408981
08500901+1133261,160107004101247,598901754562312448,0,5864.8457,129.75369036067568,4.321513,0.1950569897457222,-0.20709515,0.1368008113925569,0,15.3506494457
08485396+1144228,160107004101248,598958345051315712,0,5305.919,162.18176248902435,3.7340193,0.21174678764084415,-0.11475277,0.13711520241667915,0,13.1129369099
08510824+1126272,160107004101249,598886120881330816,64,5046.7197,125.00007004934173,4.2305584,0.19343595234636735,-0.21749115,0.10642600669733789,0,20.7075217466
08495818+1136466,160107004101252,598907286480190720,0,5496.039,118.55206550297288,4.376487,0.18821800429921653,-0.34714556,0.11585443928546701,0,18.8789067547
08502529+1135005,160107004101253,598903128951834880,0,5818.698,140.2930718598543,4.055428,0.20327637565793483,-0.5767379,0.18325432333401673,0,12.3438339243
08502250+1134206,160107004101254,598903094592098944,1,5160.299,137.45837935617678,4.057316,0.2732059014531357,0.037261486,0.12448956606630122,0,14.7648337553
08491743+1149325,160107004101255,598960578434299008,4,5769.8345,164.28015479725326,4.245964,0.20843554596341776,-0.45766306,0.209179363561926,0,8.7984566058
08500243+1138034,160107004101256,598907423919139968,0,5093.377,154.8352039911112,4.5993032,0.2039963599458522,-0.08374119,0.13825297394643263,0,11.870588408
08493475+1147172,160107004101257,598959822520052480,2,5876.71,128.2483894167168,4.3185935,0.1931138134453073,-0.09394455,0.14045911951306086,0,13.5100379308
08500959+1138420,160107004101258,598907836235995008,0,5727.3325,146.20352013815534,4.4091964,0.1994111599965121,-0.084386826,0.16477061147927186,0,10.5766281088
08511515+1126426,160107004101259,598886052161851264,0,6015.402,88.96456074409893,3.9994388,0.18518761612372472,-0.0095562935,0.08008883659643774,0,36.4024505214
08505306+1131201,160107004101260,598890347129151104,0,6004.8735,99.21794948916948,4.052853,0.1859035871782134,-0.09974527,0.10181160825085224,0,26.0948732485
08500084+1142099,160107004101261,598955149595631872,0,5864.006,114.42296620812544,4.3355975,0.1881573877227505,-0.017467499,0.12165344044380146,0,17.0499068826
08495783+1144307,160107004101262,598955596272229888,0,4871.752,166.97475132297663,4.5748987,0.20924763892794068,-0.29425097,0.15001102695440266,0,10.8261039514
